link_id,relation_type,basis,confidence,source_kind,source_standard_id,source_criterion_id,source_criterion_code,source_criterion_title,source_resource_id,source_url,target_standard_id,target_criterion_code,target_profile_ref,target_url,evidence_excerpt,source_dataset
xref-00217,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,3.2.2,wcag22-level-a-minus-4.1.1,https://www.w3.org/TR/WCAG22/#on-input,ATAG crosswalk mapping via wcag22-level-a-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00218,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,3.2.6,wcag22-level-a-minus-4.1.1,https://www.w3.org/TR/WCAG22/#consistent-help,ATAG crosswalk mapping via wcag22-level-a-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00219,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,3.3.1,wcag22-level-a-minus-4.1.1,https://www.w3.org/TR/WCAG22/#error-identification,ATAG crosswalk mapping via wcag22-level-a-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00220,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,3.3.2,wcag22-level-a-minus-4.1.1,https://www.w3.org/TR/WCAG22/#labels-or-instructions,ATAG crosswalk mapping via wcag22-level-a-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00221,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,3.3.7,wcag22-level-a-minus-4.1.1,https://www.w3.org/TR/WCAG22/#redundant-entry,ATAG crosswalk mapping via wcag22-level-a-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00222,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,4.1.2,wcag22-level-a-minus-4.1.1,https://www.w3.org/TR/WCAG22/#name-role-value,ATAG crosswalk mapping via wcag22-level-a-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00223,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,1.1.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#non-text-content,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00224,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,1.2.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#audio-only-and-video-only-prerecorded,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00225,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,1.2.2,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#captions-prerecorded,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00226,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,1.2.3,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#audio-description-or-media-alternative-prerecorded,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00227,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,1.2.4,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#captions-live,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00228,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,1.2.5,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#audio-description-prerecorded,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00229,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,1.3.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#info-and-relationships,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00230,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,1.3.2,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#meaningful-sequence,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00231,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,1.3.3,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#sensory-characteristics,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00232,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,1.3.4,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#orientation,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00233,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,1.3.5,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#identify-input-purpose,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00234,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,1.4.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#use-of-color,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00235,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,1.4.2,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#audio-control,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00236,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,1.4.3,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#contrast-minimum,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00237,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,1.4.4,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#resize-text,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00238,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,1.4.5,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#images-of-text,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00239,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,1.4.10,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#reflow,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00240,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,1.4.11,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#non-text-contrast,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00241,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,1.4.12,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#text-spacing,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00242,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,1.4.13,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#content-on-hover-or-focus,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00243,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,2.1.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#keyboard,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00244,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,2.1.2,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#no-keyboard-trap,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00245,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,2.1.4,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#character-key-shortcuts,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00246,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,2.2.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#timing-adjustable,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00247,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,2.2.2,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#pause-stop-hide,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00248,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,2.3.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#three-flashes-or-below-threshold,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00249,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,2.4.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#bypass-blocks,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00250,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,2.4.2,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#page-titled,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00251,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,2.4.3,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#focus-order,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00252,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,2.4.4,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#link-purpose-in-context,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00253,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,2.4.5,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#multiple-ways,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00254,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,2.4.6,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#headings-and-labels,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00255,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,2.4.7,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#focus-visible,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00256,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,2.4.11,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#focus-not-obscured-minimum,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00257,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,2.5.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#pointer-gestures,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00258,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,2.5.2,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#pointer-cancellation,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00259,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,2.5.3,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#label-in-name,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00260,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,2.5.4,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#motion-actuation,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00261,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,2.5.7,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#dragging-movements,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00262,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,2.5.8,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#target-size-minimum,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00263,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,3.1.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#language-of-page,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00264,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,3.1.2,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#language-of-parts,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00265,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,3.2.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#on-focus,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00266,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,3.2.2,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#on-input,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00267,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,3.2.3,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#consistent-navigation,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00268,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b111,B.1.1.1,Content Auto-Generation After Authoring Sessions (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b111,wcag-2.2,3.2.4,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#consistent-identification,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
